"State","Year","Quarter","Brands","User_Count","User_Percentage"
"madhya-pradesh","2021","1","Huawei","173653","1.17021"
"madhya-pradesh","2021","1","Micromax","165359","1.11432"
"madhya-pradesh","2021","1","Others","1412501","9.51857"
"madhya-pradesh","2021","2","Xiaomi","4052668","25.423"
"madhya-pradesh","2021","2","Vivo","3483187","21.8506"
"madhya-pradesh","2021","2","Samsung","2757784","17.3"
"madhya-pradesh","2021","2","Oppo","2001363","12.5549"
"madhya-pradesh","2021","2","Realme","1196164","7.50373"
"madhya-pradesh","2021","2","Tecno","240188","1.50674"
"madhya-pradesh","2021","2","Apple","228017","1.43039"
"madhya-pradesh","2021","2","Motorola","210526","1.32066"
"madhya-pradesh","2021","2","OnePlus","182565","1.14526"
"madhya-pradesh","2021","2","Huawei","171485","1.07575"
"madhya-pradesh","2021","2","Others","1416988","8.88899"
"madhya-pradesh","2021","3","Xiaomi","4290362","24.9291"
"madhya-pradesh","2021","3","Vivo","3891058","22.609"
"madhya-pradesh","2021","3","Samsung","2829150","16.4388"
"madhya-pradesh","2021","3","Oppo","2215661","12.8741"
"madhya-pradesh","2021","3","Realme","1404072","8.15836"
"madhya-pradesh","2021","3","Tecno","298534","1.73463"
"madhya-pradesh","2021","3","Apple","249062","1.44717"
"madhya-pradesh","2021","3","OnePlus","224466","1.30426"
"madhya-pradesh","2021","3","Motorola","208788","1.21316"
"madhya-pradesh","2021","3","Huawei","180559","1.04914"
"madhya-pradesh","2021","3","Others","1418521","8.24231"
"madhya-pradesh","2021","4","Xiaomi","4500562","24.385"
"madhya-pradesh","2021","4","Vivo","4248158","23.0175"
"madhya-pradesh","2021","4","Samsung","2921496","15.8293"
"madhya-pradesh","2021","4","Oppo","2400977","13.009"
"madhya-pradesh","2021","4","Realme","1682298","9.11506"
"madhya-pradesh","2021","4","Tecno","350126","1.89706"
"madhya-pradesh","2021","4","Apple","293413","1.58978"
"madhya-pradesh","2021","4","OnePlus","264637","1.43386"
"madhya-pradesh","2021","4","Motorola","211860","1.1479"
"madhya-pradesh","2021","4","Huawei","174122","0.943431"
"madhya-pradesh","2021","4","Others","1408594","7.63207"
"madhya-pradesh","2022","1","Xiaomi","4678482","23.8016"
"madhya-pradesh","2022","1","Vivo","4575284","23.2766"
"madhya-pradesh","2022","1","Samsung","3009068","15.3085"
"madhya-pradesh","2022","1","Oppo","2595568","13.2049"
"madhya-pradesh","2022","1","Realme","1935366","9.84611"
"madhya-pradesh","2022","1","Tecno","424783","2.16107"
"madhya-pradesh","2022","1","Apple","325559","1.65627"
"madhya-pradesh","2022","1","OnePlus","303765","1.54539"
"madhya-pradesh","2022","1","Motorola","211431","1.07565"
"madhya-pradesh","2022","1","Huawei","173297","0.881643"
"madhya-pradesh","2022","1","Others","1423544","7.24223"
"maharashtra","2018","1","Xiaomi","1606618","26.3078"
"maharashtra","2018","1","Samsung","1354403","22.1779"
"maharashtra","2018","1","Vivo","722501","11.8307"
"maharashtra","2018","1","Oppo","611419","10.0118"
"maharashtra","2018","1","Motorola","250397","4.10017"
"maharashtra","2018","1","OnePlus","250269","4.09807"
"maharashtra","2018","1","Apple","240145","3.93229"
"maharashtra","2018","1","Realme","238202","3.90048"
"maharashtra","2018","1","Lenovo","157770","2.58343"
"maharashtra","2018","1","Huawei","77241","1.2648"
"maharashtra","2018","1","Others","598029","9.79253"
"maharashtra","2018","2","Xiaomi","2177364","26.481"
"maharashtra","2018","2","Samsung","1813491","22.0556"
"maharashtra","2018","2","Vivo","1030036","12.5272"
"maharashtra","2018","2","Oppo","852747","10.3711"
"maharashtra","2018","2","Motorola","326189","3.96709"
"maharashtra","2018","2","Realme","312225","3.79726"
"maharashtra","2018","2","OnePlus","312199","3.79695"
"maharashtra","2018","2","Apple","308656","3.75386"
"maharashtra","2018","2","Lenovo","200468","2.43808"
"maharashtra","2018","2","Huawei","103831","1.26279"
"maharashtra","2018","2","Others","785165","9.54913"
"maharashtra","2018","3","Xiaomi","2766078","26.5076"
"maharashtra","2018","3","Samsung","2300594","22.0468"
"maharashtra","2018","3","Vivo","1399253","13.4092"
"maharashtra","2018","3","Oppo","1125654","10.7873"
"maharashtra","2018","3","Realme","390608","3.74324"
"maharashtra","2018","3","Motorola","388369","3.72178"
"maharashtra","2018","3","Apple","375379","3.5973"
"maharashtra","2018","3","OnePlus","373333","3.57769"
"maharashtra","2018","3","Lenovo","228516","2.18989"
"maharashtra","2018","3","Huawei","134410","1.28806"
"maharashtra","2018","3","Others","952839","9.13116"
"maharashtra","2018","4","Xiaomi","3540182","26.4556"
"maharashtra","2018","4","Samsung","2956289","22.0922"
"maharashtra","2018","4","Vivo","1906545","14.2475"
"maharashtra","2018","4","Oppo","1510894","11.2908"
"maharashtra","2018","4","Realme","492198","3.67817"
"maharashtra","2018","4","Apple","470804","3.51829"
"maharashtra","2018","4","Motorola","466650","3.48725"
"maharashtra","2018","4","OnePlus","454556","3.39687"
"maharashtra","2018","4","Lenovo","269382","2.01308"
"maharashtra","2018","4","Huawei","175714","1.3131"
"maharashtra","2018","4","Others","1138388","8.50711"
"maharashtra","2019","1","Xiaomi","4274491","26.2489"
"maharashtra","2019","1","Samsung","3611915","22.1801"
"maharashtra","2019","1","Vivo","2418126","14.8493"
"maharashtra","2019","1","Oppo","1907902","11.7161"
"maharashtra","2019","1","Realme","585138","3.59323"
"maharashtra","2019","1","Apple","558788","3.43142"
"maharashtra","2019","1","Motorola","534307","3.28109"
"maharashtra","2019","1","OnePlus","525104","3.22457"
"maharashtra","2019","1","Lenovo","306357","1.88129"
"maharashtra","2019","1","Huawei","217773","1.33731"
"maharashtra","2019","1","Others","1344550","8.25665"
"maharashtra","2019","2","Xiaomi","4892831","26.0576"
"maharashtra","2019","2","Samsung","4177428","22.2476"
"maharashtra","2019","2","Vivo","2871247","15.2913"
"maharashtra","2019","2","Oppo","2256129","12.0154"
"maharashtra","2019","2","Realme","671555","3.57648"
"maharashtra","2019","2","Apple","637834","3.39689"
"maharashtra","2019","2","Motorola","590477","3.14469"
"maharashtra","2019","2","OnePlus","584246","3.1115"
"maharashtra","2019","2","Lenovo","336952","1.7945"
"maharashtra","2019","2","Huawei","250636","1.33481"
"maharashtra","2019","2","Others","1507640","8.0292"
"maharashtra","2019","3","Xiaomi","5512362","25.8638"
"maharashtra","2019","3","Samsung","4737873","22.2299"
"maharashtra","2019","3","Vivo","3365190","15.7893"
"maharashtra","2019","3","Oppo","2622932","12.3067"
"maharashtra","2019","3","Realme","776018","3.64104"
"maharashtra","2019","3","Apple","710463","3.33346"
"maharashtra","2019","3","OnePlus","640069","3.00317"
"maharashtra","2019","3","Motorola","634763","2.97828"
"maharashtra","2019","3","Lenovo","350502","1.64454"
"maharashtra","2019","3","Huawei","283713","1.33117"
"maharashtra","2019","3","Others","1679196","7.87871"
"maharashtra","2019","4","Xiaomi","6103857","25.7055"
"maharashtra","2019","4","Samsung","5262077","22.1605"
"maharashtra","2019","4","Vivo","3869506","16.2959"
"maharashtra","2019","4","Oppo","2994940","12.6128"
"maharashtra","2019","4","Realme","901700","3.79738"
"maharashtra","2019","4","Apple","765131","3.22224"
"maharashtra","2019","4","OnePlus","681386","2.86956"
"maharashtra","2019","4","Motorola","672128","2.83057"
"maharashtra","2019","4","Lenovo","367641","1.54827"
"maharashtra","2019","4","Huawei","311865","1.31338"
"maharashtra","2019","4","Others","1815066","7.6439"
"maharashtra","2020","1","Xiaomi","6677147","25.5161"
"maharashtra","2020","1","Samsung","5772343","22.0585"
"maharashtra","2020","1","Vivo","4396537","16.8009"
"maharashtra","2020","1","Oppo","3377366","12.9063"
"maharashtra","2020","1","Realme","1031169","3.94051"
"maharashtra","2020","1","Apple","815679","3.11704"
"maharashtra","2020","1","OnePlus","715746","2.73515"
"maharashtra","2020","1","Motorola","704678","2.69286"
"maharashtra","2020","1","Lenovo","387278","1.47995"
"maharashtra","2020","1","Huawei","338054","1.29184"
"maharashtra","2020","1","Others","1952393","7.46088"
"maharashtra","2020","2","Xiaomi","7291300","25.3477"
"maharashtra","2020","2","Samsung","6335245","22.0241"
"maharashtra","2020","2","Vivo","4942835","17.1835"
"maharashtra","2020","2","Oppo","3797269","13.201"
"maharashtra","2020","2","Realme","1160245","4.03352"
"maharashtra","2020","2","Apple","858658","2.98507"
"maharashtra","2020","2","OnePlus","742365","2.58078"
"maharashtra","2020","2","Motorola","742088","2.57982"
"maharashtra","2020","2","Lenovo","406197","1.41212"
"maharashtra","2020","2","Huawei","362725","1.26099"
"maharashtra","2020","2","Others","2126159","7.39146"
"maharashtra","2020","3","Xiaomi","7895486","25.1372"
"maharashtra","2020","3","Samsung","6914730","22.0148"
"maharashtra","2020","3","Vivo","5536849","17.6279"
"maharashtra","2020","3","Oppo","4210793","13.4061"
"maharashtra","2020","3","Realme","1316605","4.19174"
"maharashtra","2020","3","Apple","911356","2.90153"
"maharashtra","2020","3","OnePlus","778193","2.47757"
"maharashtra","2020","3","Motorola","776080","2.47084"
"maharashtra","2020","3","Lenovo","423666","1.34885"
"maharashtra","2020","3","Huawei","386542","1.23065"
"maharashtra","2020","3","Others","2259213","7.19277"
"maharashtra","2020","4","Xiaomi","8584570","24.9315"
"maharashtra","2020","4","Samsung","7578573","22.0099"
"maharashtra","2020","4","Vivo","6188503","17.9728"
"maharashtra","2020","4","Oppo","4665421","13.5494"
"maharashtra","2020","4","Realme","1504255","4.36869"
"maharashtra","2020","4","Apple","983306","2.85574"
"maharashtra","2020","4","OnePlus","822805","2.38961"
"maharashtra","2020","4","Motorola","813317","2.36205"
"maharashtra","2020","4","Lenovo","444638","1.29133"
"maharashtra","2020","4","Huawei","413761","1.20165"
"maharashtra","2020","4","Others","2433482","7.06737"
"maharashtra","2021","1","Xiaomi","9195320","24.8002"
"maharashtra","2021","1","Samsung","8088910","21.8162"
"maharashtra","2021","1","Vivo","6831786","18.4257"
"maharashtra","2021","1","Oppo","5069410","13.6725"
"maharashtra","2021","1","Realme","1696339","4.57511"
"maharashtra","2021","1","Apple","1054581","2.84426"
"maharashtra","2021","1","OnePlus","870022","2.34649"
"maharashtra","2021","1","Motorola","832101","2.24422"
"maharashtra","2021","1","Lenovo","447713","1.2075"
"maharashtra","2021","1","Huawei","431846","1.16471"
"maharashtra","2021","1","Others","2559509","6.90313"
"maharashtra","2021","2","Xiaomi","9764252","24.617"
"maharashtra","2021","2","Samsung","8511194","21.4579"
"maharashtra","2021","2","Vivo","7509629","18.9328"
"maharashtra","2021","2","Oppo","5487836","13.8356"
"maharashtra","2021","2","Realme","2003392","5.05082"
"maharashtra","2021","2","Apple","1131848","2.85354"
"maharashtra","2021","2","OnePlus","949407","2.39358"
"maharashtra","2021","2","Motorola","820661","2.069"
"maharashtra","2021","2","Lenovo","430496","1.08534"
"maharashtra","2021","2","Huawei","429331","1.0824"
"maharashtra","2021","2","Others","2626651","6.62214"
"maharashtra","2021","3","Xiaomi","10369008","24.3511"
"maharashtra","2021","3","Samsung","8810154","20.6902"
"maharashtra","2021","3","Vivo","8354641","19.6205"
"maharashtra","2021","3","Oppo","6005730","14.1042"
"maharashtra","2021","3","Realme","2373088","5.57309"
"maharashtra","2021","3","Apple","1219480","2.86389"
"maharashtra","2021","3","OnePlus","1108387","2.603"
"maharashtra","2021","3","Motorola","801994","1.88345"
"maharashtra","2021","3","Huawei","436025","1.02398"
"maharashtra","2021","3","Tecno","422485","0.992186"
"maharashtra","2021","3","Others","2680225","6.29438"
"maharashtra","2021","4","Xiaomi","10876133","23.9128"
"maharashtra","2021","4","Vivo","9147706","20.1126"
"maharashtra","2021","4","Samsung","9133368","20.0811"
"maharashtra","2021","4","Oppo","6511923","14.3174"
"maharashtra","2021","4","Realme","2837580","6.23884"
"maharashtra","2021","4","Apple","1382079","3.0387"
"maharashtra","2021","4","OnePlus","1264294","2.77974"
"maharashtra","2021","4","Motorola","794353","1.7465"
"maharashtra","2021","4","Tecno","485180","1.06674"
"maharashtra","2021","4","Huawei","420624","0.924804"
"maharashtra","2021","4","Others","2629266","5.78083"
"maharashtra","2022","1","Xiaomi","11340940","23.5154"
"maharashtra","2022","1","Vivo","9873983","20.4737"
"maharashtra","2022","1","Samsung","9447206","19.5888"
"maharashtra","2022","1","Oppo","7009300","14.5338"
"maharashtra","2022","1","Realme","3235912","6.70966"
"maharashtra","2022","1","Apple","1510802","3.13265"
"maharashtra","2022","1","OnePlus","1396866","2.8964"
"maharashtra","2022","1","Motorola","788109","1.63414"
"maharashtra","2022","1","Tecno","572060","1.18617"
"maharashtra","2022","1","Huawei","416025","0.862628"
"maharashtra","2022","1","Others","2636427","5.46663"
"manipur","2018","1","Xiaomi","12453","41.614"
"manipur","2018","1","Samsung","5612","18.7536"
"manipur","2018","1","Vivo","2289","7.64912"
"manipur","2018","1","Oppo","2039","6.8137"
"manipur","2018","1","Realme","980","3.27485"
"manipur","2018","1","Apple","918","3.06767"
"manipur","2018","1","OnePlus","554","1.85129"
"manipur","2018","1","Lyf","545","1.82122"
"manipur","2018","1","Lenovo","478","1.59733"
"manipur","2018","1","Motorola","430","1.43693"
"manipur","2018","1","Others","3627","12.1203"
"manipur","2018","2","Xiaomi","19879","43.1636"
"manipur","2018","2","Samsung","8477","18.4063"
"manipur","2018","2","Vivo","3889","8.44425"
"manipur","2018","2","Oppo","3211","6.9721"
"manipur","2018","2","Realme","1474","3.20052"
"manipur","2018","2","Apple","1280","2.77929"
"manipur","2018","2","OnePlus","779","1.69146"
"manipur","2018","2","Lyf","726","1.57638"
"manipur","2018","2","Lenovo","671","1.45695"
"manipur","2018","2","Motorola","611","1.32667"
"manipur","2018","2","Others","5058","10.9825"
"manipur","2018","3","Xiaomi","26950","43.5134"
"manipur","2018","3","Samsung","11353","18.3305"
"manipur","2018","3","Vivo","5709","9.21773"
"manipur","2018","3","Oppo","4448","7.18172"
"manipur","2018","3","Realme","1932","3.1194"
"manipur","2018","3","Apple","1676","2.70606"
"manipur","2018","3","OnePlus","1022","1.65012"
"manipur","2018","3","Motorola","866","1.39824"
"manipur","2018","3","Micromax","817","1.31912"
"manipur","2018","3","Gionee","816","1.31751"
"manipur","2018","3","Others","6346","10.2462"
"manipur","2018","4","Xiaomi","36506","44.202"
"manipur","2018","4","Samsung","15215","18.4226"
"manipur","2018","4","Vivo","7945","9.61993"
"manipur","2018","4","Oppo","6107","7.39445"
"manipur","2018","4","Realme","2561","3.1009"
"manipur","2018","4","Apple","2195","2.65774"
"manipur","2018","4","OnePlus","1217","1.47356"
"manipur","2018","4","Motorola","1091","1.321"
"manipur","2018","4","Huawei","1063","1.2871"
"manipur","2018","4","Lenovo","1045","1.2653"
"manipur","2018","4","Others","7644","9.25547"
"manipur","2019","1","Xiaomi","44328","44.5387"
"manipur","2019","1","Samsung","18143","18.2292"
"manipur","2019","1","Vivo","9987","10.0345"
"manipur","2019","1","Oppo","7606","7.64215"
"manipur","2019","1","Realme","3053","3.06751"
"manipur","2019","1","Apple","2686","2.69877"
"manipur","2019","1","OnePlus","1419","1.42574"
"manipur","2019","1","Huawei","1320","1.32627"
"manipur","2019","1","Motorola","1261","1.26699"
"manipur","2019","1","Lenovo","1160","1.16551"
"manipur","2019","1","Others","8564","8.6047"
"manipur","2019","2","Xiaomi","52830","44.8674"
"manipur","2019","2","Samsung","21344","18.127"
"manipur","2019","2","Vivo","12208","10.368"
"manipur","2019","2","Oppo","9283","7.88385"
"manipur","2019","2","Realme","3549","3.01409"
"manipur","2019","2","Apple","3146","2.67183"
"manipur","2019","2","Huawei","1571","1.33422"
"manipur","2019","2","OnePlus","1538","1.30619"
"manipur","2019","2","Motorola","1419","1.20513"
"manipur","2019","2","Lenovo","1409","1.19663"
"manipur","2019","2","Others","9450","8.02568"
"manipur","2019","3","Xiaomi","62189","45.6212"
"manipur","2019","3","Samsung","24119","17.6934"
"manipur","2019","3","Vivo","14457","10.6055"
"manipur","2019","3","Oppo","10716","7.86115"
"manipur","2019","3","Realme","4255","3.12142"
"manipur","2019","3","Apple","3713","2.72382"
"manipur","2019","3","Huawei","1849","1.35641"
"manipur","2019","3","OnePlus","1718","1.26031"
"manipur","2019","3","Motorola","1557","1.1422"
"manipur","2019","3","Gionee","1435","1.0527"
"manipur","2019","3","Others","10308","7.56184"
"manipur","2019","4","Xiaomi","71382","45.9468"
"manipur","2019","4","Samsung","27196","17.5054"
"manipur","2019","4","Vivo","17057","10.9792"
"manipur","2019","4","Oppo","12455","8.01697"
"manipur","2019","4","Realme","5083","3.2718"
"manipur","2019","4","Apple","4146","2.66867"
"manipur","2019","4","Huawei","2110","1.35815"
"manipur","2019","4","OnePlus","1880","1.21011"
