"State","Year","Quarter","District","Transaction_Count","Transaction_Amount"
"telangana","2022","2","bhadradri kothagudem district","12778081","28087500000"
"telangana","2022","2","warangal rural district","6842881","14387400000"
"telangana","2022","2","kumuram bheem asifabad district","3332600","6154190000"
"telangana","2022","2","nizamabad district","16389018","40971000000"
"telangana","2022","2","adilabad district","4656805","9736800000"
"telangana","2022","2","rajanna sircilla district","5764243","12736500000"
"telangana","2022","2","nagarkurnool district","9122281","20244400000"
"telangana","2022","2","peddapalle district","11850597","23425000000"
"telangana","2022","2","nirmal district","5225334","13792000000"
"telangana","2022","2","mahabubabad district","6638916","13720800000"
"telangana","2022","2","sangareddy district","32680472","59585400000"
"telangana","2022","2","wanaparthy district","4966803","11045000000"
"telangana","2022","2","vikarabad district","7440634","14492500000"
"telangana","2022","2","jagtial district","8877101","22247000000"
"telangana","2022","2","yadadri bhuvanagiri district","11567957","24184600000"
"telangana","2022","2","medak district","6738825","13698200000"
"telangana","2022","2","mahbubnagar district","10705223","21963900000"
"telangana","2022","2","jaya shankar bhalupally district","4528732","9634070000"
"telangana","2022","2","warangal urban district","32791256","66551500000"
"telangana","2022","2","rangareddy district","161888380","267053000000"
"telangana","2022","2","hyderabad district","446470234","775909000000"
"telangana","2022","2","suryapet district","11843388","27017600000"
"telangana","2022","2","jogulamba gadwal district","4701957","11410500000"
"telangana","2022","2","kamareddy district","7702879","17239400000"
"telangana","2022","2","mulugu district","2656701","6165940000"
"telangana","2022","2","medchal malkajgiri district","134114768","221257000000"
"telangana","2022","2","karimnagar district","17621343","38465100000"
"telangana","2022","2","mancherial district","11792212","23483400000"
"telangana","2022","2","siddipet district","13598517","29087200000"
"telangana","2022","2","khammam district","17688119","40474400000"
"telangana","2022","3","narayanpet district","3149412","7372510000"
"telangana","2022","3","nalgonda district","19442094","40798000000"
"telangana","2022","3","jangaon district","6580615","13279400000"
"telangana","2022","3","bhadradri kothagudem district","12264577","25289900000"
"telangana","2022","3","warangal rural district","6206207","12580700000"
"telangana","2022","3","kumuram bheem asifabad district","3217193","5642720000"
"telangana","2022","3","nizamabad district","15374558","35480900000"
"telangana","2022","3","adilabad district","4697252","8917130000"
"telangana","2022","3","rajanna sircilla district","5407265","11900800000"
"telangana","2022","3","nagarkurnool district","8782718","18637800000"
"telangana","2022","3","peddapalle district","10936393","20799400000"
"telangana","2022","3","nirmal district","5045789","12158800000"
"telangana","2022","3","mahabubabad district","6113296","11797700000"
"telangana","2022","3","sangareddy district","33187414","57832600000"
"telangana","2022","3","wanaparthy district","4675529","10130100000"
"telangana","2022","3","vikarabad district","7799069","14232100000"
"telangana","2022","3","jagtial district","8168113","19843400000"
"telangana","2022","3","yadadri bhuvanagiri district","10857894","22042600000"
"telangana","2022","3","medak district","6256711","12214500000"
"telangana","2022","3","mahbubnagar district","10611492","20954900000"
"telangana","2022","3","jaya shankar bhalupally district","4204613","8896890000"
"telangana","2022","3","warangal urban district","27244856","55794300000"
"telangana","2022","3","rangareddy district","169029273","272598000000"
"telangana","2022","3","hyderabad district","1018658174","1586050000000"
"telangana","2022","3","suryapet district","11413191","23876500000"
"telangana","2022","3","jogulamba gadwal district","4706947","11052100000"
"telangana","2022","3","kamareddy district","7186922","14964300000"
"telangana","2022","3","mulugu district","2441037","5260860000"
"telangana","2022","3","medchal malkajgiri district","136384039","223442000000"
"telangana","2022","3","karimnagar district","17095584","36478400000"
"telangana","2022","3","mancherial district","11116187","21649200000"
"telangana","2022","3","siddipet district","12900290","27570100000"
"telangana","2022","3","khammam district","17010697","36789800000"
"telangana","2022","4","narayanpet district","3435861","7851530000"
"telangana","2022","4","nalgonda district","21928009","45517500000"
"telangana","2022","4","jangaon district","7324178","14734000000"
"telangana","2022","4","bhadradri kothagudem district","13693915","27531400000"
"telangana","2022","4","warangal rural district","6929973","13558500000"
"telangana","2022","4","kumuram bheem asifabad district","3591695","5943430000"
"telangana","2022","4","nizamabad district","18308473","42744700000"
"telangana","2022","4","adilabad district","5167448","9396320000"
"telangana","2022","4","rajanna sircilla district","6122873","13388200000"
"telangana","2022","4","nagarkurnool district","9648058","19890900000"
"telangana","2022","4","peddapalle district","12177318","23139900000"
"telangana","2022","4","nirmal district","5783251","13462700000"
"telangana","2022","4","mahabubabad district","6768739","12887200000"
"telangana","2022","4","sangareddy district","38000808","64650000000"
"telangana","2022","4","wanaparthy district","5371569","11544300000"
"telangana","2022","4","vikarabad district","9405139","16602300000"
"telangana","2022","4","jagtial district","9304649","22521300000"
"telangana","2022","4","yadadri bhuvanagiri district","12310890","25002600000"
"telangana","2022","4","medak district","7373744","14554000000"
"telangana","2022","4","mahbubnagar district","12087718","23376400000"
"telangana","2022","4","jaya shankar bhalupally district","4699909","9308140000"
"telangana","2022","4","warangal urban district","29269688","57991200000"
"telangana","2022","4","rangareddy district","191136402","295774000000"
"telangana","2022","4","hyderabad district","1133829812","1753800000000"
"telangana","2022","4","suryapet district","12755991","27190900000"
"telangana","2022","4","jogulamba gadwal district","5163965","11177300000"
"telangana","2022","4","kamareddy district","8479586","18382000000"
"telangana","2022","4","mulugu district","2756762","5528210000"
"telangana","2022","4","medchal malkajgiri district","151514969","237727000000"
"telangana","2022","4","karimnagar district","19056918","39357500000"
"telangana","2022","4","mancherial district","12469076","23710000000"
"telangana","2022","4","siddipet district","14715170","30384200000"
"telangana","2022","4","khammam district","18924276","39626400000"
"tripura","2018","1","unakoti district","5068","4349610"
"tripura","2018","1","khowai district","8838","7242490"
"tripura","2018","1","sepahijala district","14107","13224800"
"tripura","2018","1","north tripura district","9915","10869200"
"tripura","2018","1","dhalai district","9195","8812170"
"tripura","2018","1","south tripura district","18338","13785100"
"tripura","2018","1","gomati district","12229","11277300"
"tripura","2018","1","west tripura district","70467","68418300"
"tripura","2018","2","unakoti district","9198","6923400"
"tripura","2018","2","khowai district","11440","12338900"
"tripura","2018","2","sepahijala district","18815","23613700"
"tripura","2018","2","north tripura district","13859","16015800"
"tripura","2018","2","dhalai district","14563","15283100"
"tripura","2018","2","south tripura district","22366","18977200"
"tripura","2018","2","gomati district","16000","15955600"
"tripura","2018","2","west tripura district","108318","127784000"
"tripura","2018","3","unakoti district","29360","19643300"
"tripura","2018","3","khowai district","14941","21548800"
"tripura","2018","3","sepahijala district","33646","39779000"
"tripura","2018","3","north tripura district","25747","30157400"
"tripura","2018","3","dhalai district","22350","31331700"
"tripura","2018","3","south tripura district","49250","45613100"
"tripura","2018","3","gomati district","34380","36259200"
"tripura","2018","3","west tripura district","168029","229531000"
"tripura","2018","4","unakoti district","22714","18120400"
"tripura","2018","4","khowai district","26880","33718900"
"tripura","2018","4","sepahijala district","53688","62851700"
"tripura","2018","4","north tripura district","34385","44032500"
"tripura","2018","4","dhalai district","28775","46429200"
"tripura","2018","4","south tripura district","49820","66096000"
"tripura","2018","4","gomati district","38970","48524000"
"tripura","2018","4","west tripura district","192827","305113000"
"tripura","2019","1","unakoti district","24562","28789600"
"tripura","2019","1","khowai district","36291","41097800"
"tripura","2019","1","sepahijala district","65545","79750900"
"tripura","2019","1","north tripura district","35513","53359800"
